jellycatsizeid,jellycatid,jellycatname,size,price,stock,height,width,datecreated
a25ec1ee-e2bd-4ab4-8d2b-508d52a7895e,344c2ead-f3ff-4b4d-9a21-2e68fd652c12,Tumblie Duck,ONE SIZE,30.0,Returning to stock 3-4 weeks,5.0,14.0,2024/01/08 19:31:05
185e40cd-cd29-4fd5-b65a-1abebc1e6868,7e897d6a-e813-4fc4-8b22-101df264a83b,Yummy Bunny Mint,ONE SIZE,20.0,More on the way,5.0,4.0,2024/01/08 19:31:06
c2a5ab51-f1bc-4891-bc20-a08b094821fd,5b3d5a10-88f5-4b1d-bf66-545a73f0b4f4,Pet Tails Book,ONE SIZE,18.5,More on the way,8.0,5.0,2024/01/08 19:31:08
b6742be8-a3b9-4c4e-87aa-c43cdb5fac8e,ef13704c-e570-4e0f-887d-4c2278768b0f,Bonbon Monkey,ONE SIZE,16.0,More on the way,9.0,4.0,2024/01/08 19:31:09
fc85d83b-654e-43af-8f99-fb068117d9fd,7e0f894f-5de4-416b-a50d-91c19fd644eb,Backpack Bunny,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/08 19:31:11
bc410ff2-cdda-4d45-ae84-b84002dc2a7d,c4b0b783-e61c-48a5-8ceb-3bf02a7d7acb,Backpack Dino,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/08 19:31:13
3a90b3c7-ad32-4b14-8486-1063fba50bc9,80a6a189-c353-47c9-b020-cce8b98fdca2,Cosie Bunny,ONE SIZE,22.5,More on the way,7.0,4.0,2024/01/08 19:31:15
65fbe791-abba-4f79-a2f0-398b89aceba7,3b150e73-4f65-4951-b40a-868c2d48836a,Kitten Caboodle Cream,ONE SIZE,20.0,More on the way,4.0,4.0,2024/01/08 19:31:16
a23eddc1-7c72-4345-b0b0-dcdbd1b8fcda,0d064139-6d82-432b-9316-52f0f29b6959,Little Panda,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:31:18
649bd03a-c8a1-4a39-8e0b-c44d5d31f11c,6cdadc01-a82b-4a05-bde7-417cb19e0b42,Lottie Bunny Ballet,ONE SIZE,30.0,More on the way,11.0,4.0,2024/01/08 19:31:20
42aaff5e-fbd1-4f63-a87f-358a9098cc7e,8193c999-7a00-4d69-9b05-6ca7292c8e6f,Personalised Sage Dragon Huge,HUGE,126.0,More on the way,7.0,26.0,2024/01/08 19:31:22
40c1277d-5990-411d-9a9a-02efe61050f1,5bc40bab-df01-4a1a-a325-95bad048f89f,Smudge Bear,MEDIUM,35.0,More on the way,9.0,6.0,2024/01/08 19:31:23
b0a303e4-a694-4925-ab45-8f7b15f9b540,e08217a8-0d53-4fe3-adef-e3cd9b2ac439,Sensational Seafood Crab,ONE SIZE,12.5,More on the way,4.0,4.0,2024/01/08 19:31:25
1d55129d-7f40-4d3c-8d12-2ac94a225bcb,eb9e4f8c-29d0-4218-b073-c3821d39e610,Sensational Seafood Lobster,ONE SIZE,12.5,More on the way,6.0,4.0,2024/01/08 19:31:27
800a76ce-6576-48d6-9fd7-172735ce0f95,273938e5-d2e6-43e0-aed4-1959eb5476dd,Bashful Dusky Blue Bunny,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:31:30
0d7e31fb-c2d4-43f3-9105-0d457600ab08,273938e5-d2e6-43e0-aed4-1959eb5476dd,Bashful Dusky Blue Bunny,SMALL,18.0,Out of stock,7.0,4.0,2024/01/08 19:31:30
02d69a54-e634-4b84-83c3-38b5fd449905,3ec7d594-85e1-4056-9e70-27c471e83ab7,Bashful Lion,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:31:32
801a4737-2cc6-4e5e-8e37-29a8bf36bd7a,3ec7d594-85e1-4056-9e70-27c471e83ab7,Bashful Lion,SMALL,18.0,More on the way,7.0,4.0,2024/01/08 19:31:32
f98120f3-6292-4066-8e26-fe87ecbbfa34,5e886dd5-1daa-4c55-b19d-6b0ebc884ca7,Bashful Blush Bunny Bag Charm,ONE SIZE,19.0,More on the way,7.0,1.0,2024/01/08 19:31:33
90825a45-d7cf-4ed8-be1f-8971a06a9a81,642bf15d-e714-47b3-8ffc-5bfbdeb8b525,Birdling Blue Tit,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/08 19:31:35
c1d378c5-0fe2-496b-986e-c226303c551c,39cded53-d210-46cc-9861-500b7543a20e,Blossom Bea Beige Bunny,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:31:37
903957cd-4ba8-4abd-a9c9-2c53c4ff20ab,39cded53-d210-46cc-9861-500b7543a20e,Blossom Bea Beige Bunny,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/08 19:31:37
2d079587-0bb8-49ef-9b32-dfdbcf1cff5e,a55643bb-13e3-48fc-8ff2-bf4da4dc3aab,Bashful Lion with Personalised Cream Jumper,MEDIUM,38.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:31:39
b32a25ee-f4b0-4d8b-b8aa-137aec829d96,2a7e9662-2892-454a-9c7b-3122e47fe082,Bashful Lion with Personalised Navy Jumper,MEDIUM,38.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:31:41
6dd48490-6efd-45f1-b979-e45df309c6a0,90678327-005d-4049-954d-16852804f8bd,Bashful Lion with Personalised Red Jumper,MEDIUM,38.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:31:43
c9db3a6e-897d-420d-94a2-777d05c44331,0e5f077d-c817-4b18-9837-c61d564dc4ef,Little Pup,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:31:45
141fa2df-7945-49bd-bf46-dd8002b50004,b92ee7e8-b0b8-44c6-a8c8-b8b78ed11a38,Cordy Roy Lion Activity Toy,ONE SIZE,30.0,Out of stock,11.0,4.0,2024/01/08 19:31:46
99f5b09e-ab51-4612-b6a6-7b06c109f0e6,586540c2-c4c6-406a-a8c8-3fe223eb593a,Sensational Seafood Sardine,ONE SIZE,12.0,More on the way,1.0,6.0,2024/01/08 19:31:48
20c7c0ed-5d81-41f6-a1ac-0bcdc6236c38,78900573-82e0-40bc-8149-2152e194cd30,Yummy Tulip Pink Bunny,ONE SIZE,20.0,More on the way,5.0,4.0,2024/01/08 19:31:49
1ecfbcf4-3fc3-40dc-b98f-5141fa87a5d0,3d4445bf-769d-43e8-86f4-581a4f2e4c4a,Bashful Fudge Puppy,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:31:51
280f8a39-c01a-4b47-a4aa-96738edcf746,3d4445bf-769d-43e8-86f4-581a4f2e4c4a,Bashful Fudge Puppy,SMALL,16.5,Out of stock,7.0,4.0,2024/01/08 19:31:51
b43eb638-65d3-49bb-b2d7-3f9cea70a1ab,fae779c6-32b1-4e28-a0d6-8f3155ee0f99,Callie Cow,SMALL,25.0,Returning to stock 2-3 months,8.0,4.0,2024/01/08 19:31:53
dcd30407-32a8-4522-8395-53a05c4295b5,49716f4e-578b-447c-acd9-de3defcfad50,Curvie Elephant,ONE SIZE,33.0,More on the way,9.0,6.0,2024/01/08 19:31:55
8ea0ad51-cac2-47a0-9eac-cda7eb659e3c,55eeba5b-50f7-455e-a717-f5c150edd892,Curvie Pig,ONE SIZE,33.0,Returning to stock next week,9.0,6.0,2024/01/08 19:31:56
0a9e5750-1cd6-41c0-97eb-464d0c12078f,c82eb869-c816-4137-bdae-7625b62ff680,Fuddlewuddle Cat,MEDIUM,30.0,More on the way,9.0,4.0,2024/01/08 19:31:58
37d6f174-a840-4434-b613-01ffd9938983,d9b7c1a7-63b9-4c54-b274-184b50c0c984,Little Bear,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:32:00
8dcf08ef-733f-4db7-933e-d526eaa98b7f,bd2b9a66-7393-4e9b-96d8-c1e193ce062f,Crumble Fox,ONE SIZE,25.0,Out of stock,11.0,5.0,2024/01/08 19:32:02
3807ad0b-9751-4c97-b489-7a9155ae7734,98acc11d-ad8b-4c0f-8b9e-55f675066b89,Fuddlewuddle Dragon,HUGE,69.0,Out of stock,17.0,9.0,2024/01/08 19:32:04
4d075145-3d8a-408b-a903-efbb038eff1a,98acc11d-ad8b-4c0f-8b9e-55f675066b89,Fuddlewuddle Dragon,MEDIUM,30.0,More on the way,9.0,4.0,2024/01/08 19:32:04
b8dd4530-1176-4a43-9dab-0a713d3ff22b,547bbd73-743e-4a66-af98-faef28ef6844,Little Lamb,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:32:06
23bd9f46-5b4a-4941-a377-23abd371c1c7,86fa558b-0bf2-4ec9-9381-837c3367b06c,Little Pig,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:32:08
c44e8ad0-c47a-4831-aa22-ecb64bac2a47,6a151143-8f99-4322-988a-bbad9533ea73,Louie Lion,HUGE,120.0,Out of stock,9.0,22.0,2024/01/08 19:32:10
320c510c-1888-426c-97ec-157721f11194,6a151143-8f99-4322-988a-bbad9533ea73,Louie Lion,LARGE,70.0,More on the way,6.0,18.0,2024/01/08 19:32:10
5a7e55e5-c7dd-41b2-9220-3133fcfbdbb7,6a151143-8f99-4322-988a-bbad9533ea73,Louie Lion,LITTLE,32.5,More on the way,3.0,11.0,2024/01/08 19:32:10
ed09d0e7-3b72-41e6-83ca-8dc4b814484b,eb15beab-cfe0-4106-99ac-c8f7788053ed,Bashful Stardust Bunny,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:32:12
a8306785-528f-4732-8524-e868ffbfb85a,eb15beab-cfe0-4106-99ac-c8f7788053ed,Bashful Stardust Bunny,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/08 19:32:12
3f42721f-8927-4b69-8a04-41268e2c8ee7,2ae8d878-95c5-4ed8-8e39-5aede7a384c8,Bashful Bunny Tulip Bag Charm,ONE SIZE,19.0,More on the way,7.0,1.0,2024/01/08 19:32:14
522662d9-df25-4acd-82a6-c4a5b60398e6,d6bf3fe5-3ae4-4a82-8827-059ffb48b850,Dexter Dragon,MEDIUM,65.0,Returning to stock 2-3 months,5.0,20.0,2024/01/08 19:32:16
e39961af-54cc-4947-b1bb-5e9803cbd97f,d6bf3fe5-3ae4-4a82-8827-059ffb48b850,Dexter Dragon,LITTLE,32.5,Returning to stock 2-3 months,3.0,12.0,2024/01/08 19:32:16
65c6d5ea-0bc9-4e70-a195-2683735e3823,6d38da47-ba6b-4c52-a303-a296bfaacf6c,Fluffy Crab,ONE SIZE,15.0,More on the way,2.0,4.0,2024/01/08 19:32:18
a5b86505-50fa-4abe-a6b0-6aefaebbe300,f2a43aa7-efa6-4010-89f0-39a0bdc41566,Fluffy Octopus,ONE SIZE,15.0,More on the way,3.0,3.0,2024/01/08 19:32:19
b0148b7f-0753-44f1-a62b-1955f919b04c,d2e0ee49-4d62-4778-a01a-961b580b9523,Fluffy Starfish,ONE SIZE,15.0,More on the way,4.0,4.0,2024/01/08 19:32:21
6b2abb2b-8d69-4c6b-8d8c-d83cc4c40313,f7bc8c22-e974-4376-9ac5-027cb5c5068a,Fluffy Whale,ONE SIZE,15.0,Returning to stock 2-3 months,4.0,2.0,2024/01/08 19:32:22
f70a418d-24a4-47cc-bc48-04c42ef0496f,97b34841-eb87-4ad9-90bb-6003ad2c2971,If I Were A Lamb Book and Bashful Lamb,SMALL,31.5,Out of stock,,,2024/01/08 19:32:25
790c9586-21f8-4d76-a564-5e79ca4e2b64,95ac8aa5-d29b-414f-a153-e7b048250224,Sheldon Shrimp,ONE SIZE,24.0,More on the way,9.0,3.0,2024/01/08 19:32:27
57099d01-90e9-4208-8678-498f220ee079,03cc20af-953d-4535-b59d-644161d63ce2,Smudge Puppy,MEDIUM,35.0,Returning to stock 2-3 months,9.0,5.0,2024/01/08 19:32:28
5167b871-b090-4b24-bd6c-9ec8acf4de2c,518a2c11-a066-4ed5-a2b0-4045d3fc3c05,Wally Whale,MEDIUM,32.5,More on the way,6.0,14.0,2024/01/08 19:32:30
a5a6130c-9ff8-4673-9f74-aa9692159d14,518a2c11-a066-4ed5-a2b0-4045d3fc3c05,Wally Whale,SMALL,23.5,Out of stock,6.0,8.0,2024/01/08 19:32:30
2e947242-05e6-46d2-9a0b-1ec400c044b2,518a2c11-a066-4ed5-a2b0-4045d3fc3c05,Wally Whale,TINY,13.5,Out of stock,4.0,6.0,2024/01/08 19:32:30
e790b538-26ec-46e4-816c-ed366150137f,882102fa-3043-4cf3-99ef-2c550edb5aff,Herman Hermit,ONE SIZE,33.0,Returning to stock 3-4 weeks,11.0,7.0,2024/01/08 19:32:32
5cefab43-2cd8-43a0-b4a1-1e8e23d6ab4c,29b1b5cb-2ed4-4d8c-93c1-4dcfbb4d9fd2,Perry Polar Bear,MEDIUM,27.5,Returning to stock 2-3 months,10.0,6.0,2024/01/08 19:32:35
1451dbca-cad8-40d7-83dd-d853cbcda0dd,29b1b5cb-2ed4-4d8c-93c1-4dcfbb4d9fd2,Perry Polar Bear,SMALL,23.5,More on the way,7.0,4.0,2024/01/08 19:32:35
a4437cd5-cba7-4a3d-814b-1c51f9131762,29b1b5cb-2ed4-4d8c-93c1-4dcfbb4d9fd2,Perry Polar Bear,TINY,13.0,Out of stock,5.0,2.0,2024/01/08 19:32:35
24f3f9e6-301a-42cf-bc1f-07071a28d075,bef24353-ee7e-4edc-81f8-dac867879e0e,Percy Penguin,LARGE,40.0,More on the way,14.0,6.0,2024/01/08 19:32:37
193bc543-d018-4c56-a866-9493f9ecdb47,bef24353-ee7e-4edc-81f8-dac867879e0e,Percy Penguin,LITTLE,27.5,More on the way,9.0,4.0,2024/01/08 19:32:37
ba10dfb1-90df-4875-bbab-792f4881892a,bef24353-ee7e-4edc-81f8-dac867879e0e,Percy Penguin,TINY,18.0,More on the way,6.0,3.0,2024/01/08 19:32:37
170582fc-7179-4bd8-89ae-17e6fcad8d34,0ccd2eb9-8544-49b6-8179-e2a0d4de6442,Smudge Rabbit,MEDIUM,35.0,More on the way,5.0,9.0,2024/01/08 19:32:39
6efb48ee-3b23-4531-981b-7ad4a14b32eb,cf790770-4164-483f-9db6-1a867cceb7b6,Smudge Elephant 1,LARGE,75.0,More on the way,22.0,9.0,2024/01/08 19:32:41
aed0bcc8-2f72-461e-a1fe-ac8f624b96df,29aa934d-24d5-48d2-a77c-c2b3002020c7,Bashful Giraffe,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:32:43
d9ca00c9-385f-4b38-ba4c-921b86fc7f75,29aa934d-24d5-48d2-a77c-c2b3002020c7,Bashful Giraffe,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/08 19:32:43
f8fea905-fddc-4f14-9bda-a3e434029890,e3deb544-22cc-40c1-8269-4b9b124228ba,Bashful Lamb,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:32:45
eec695b9-9db9-4f12-ae50-c1e2b4dee0f5,e3deb544-22cc-40c1-8269-4b9b124228ba,Bashful Lamb,SMALL,18.0,More on the way,7.0,4.0,2024/01/08 19:32:45
44c96322-fd0f-484a-955a-fec95a0a3226,c2ce8290-2a45-460e-a09a-1a3a35406f86,Elephants Can't Fly Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,9.0,,2024/01/08 19:32:47
b27efc9c-7bb7-44c6-98b2-282d64596ce7,2a70a33d-c2da-41a4-8d20-55c26270bbae,Bashful Giraffe with Personalised Cream Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:32:49
6e123968-c92e-41ab-b534-f446f0c75045,b7b18bb9-c2d1-4a67-a073-5ba92910b51a,Bashful Giraffe with Personalised Navy Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:32:50
a65d75c0-c3bb-4b47-890c-5f0f4c6ccded,5864edc0-a5f0-43d2-b538-15e81aa4fa15,Bashful Giraffe with Personalised Red Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:32:52
894c0193-1b9b-45f4-adf0-a3123123ab55,7786dbd1-c48b-4e0f-a481-54a4870ee6b1,My Friend Bunny Book and Bashful Beige Bunny,MEDIUM,43.0,Out of stock,,,2024/01/08 19:32:54
522e5ffe-6f5e-42d2-ade5-0d2daebb40c6,6701fd98-5996-41fa-99d9-60da2addeb1f,Smudge Elephant 2,MEDIUM,35.0,More on the way,9.0,5.0,2024/01/08 19:32:56
cd6d970e-c645-40fa-83a0-9820dfb1bd5f,86d970ec-71b1-414c-946a-50c5ab20c77c,Bashful Bat,SMALL,18.0,More on the way,7.0,4.0,2024/01/08 19:32:57
49e50b02-6beb-4129-b032-2908f5606b6d,7cf24a30-4cde-4963-a6c0-f49df4a46f26,Fuddlewuddle Dino,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/08 19:32:59
067c3254-0100-4d8d-9421-c7bfdc9c1f58,98f0568a-315c-4897-9555-97216eb84bb8,Cordy Roy Baby Elephant Soother,ONE SIZE,23.0,Returning to stock next week,9.0,7.0,2024/01/08 19:33:01
49cdc91a-c6eb-46a3-b634-924226fbb119,66d854df-feb3-4e41-af61-9b04de6df20d,Cordy Roy Baby Hare Soother,ONE SIZE,23.0,Returning to stock next week,9.0,7.0,2024/01/08 19:33:03
0b58b6ab-5c08-4926-b615-44650a9faca4,31ed0965-8541-4d5e-b033-f2497acf7bfc,My Mum and Me Book and Bashful Lamb,MEDIUM,43.0,Out of stock,,,2024/01/08 19:33:04
c6af5e61-5ea8-420a-88e0-975cc4dfc882,70b7c759-7afd-483e-8a2a-bdc530acd756,When I am Big Book and Bashful Cream Bunny,MEDIUM,43.0,Out of stock,,,2024/01/08 19:33:06
712bcf81-1526-4832-a1b2-b28c971f7985,1b77de33-e9d9-4b58-b28c-891092bb1639,Bashful Silver Bunny Soother,ONE SIZE,25.0,More on the way,13.0,13.0,2024/01/08 19:33:08
a0224c8c-75b6-40e1-b2ef-8ff48f4dea10,2e1eee65-d1be-4744-a09e-6be587faa759,Cordy Roy Fox Baby,ONE SIZE,25.0,Returning to stock this week,13.0,4.0,2024/01/08 19:33:10
3b3bdce7-e48f-4046-aacf-a6ff5d7931ee,43df8d3b-4a0e-4d18-bb91-19d546933ec5,Bashful Kitty,MEDIUM,28.0,Returning to stock this week,12.0,,2024/01/08 19:33:11
536b0872-d6e1-4cc5-880c-55e2e4600855,43df8d3b-4a0e-4d18-bb91-19d546933ec5,Bashful Kitty,SMALL,16.5,Out of stock,7.0,,2024/01/08 19:33:11
a7842492-6506-411a-935c-4ae885535de8,7d3dc52b-a01f-4750-be85-16e470027b80,Odette Ostrich,LARGE,40.0,Returning to stock 2-3 months,19.0,8.0,2024/01/08 19:33:13
9d065e42-79c8-4c67-8b49-341fab57dd9c,b29ac41a-a09a-4cb1-bc0e-2f27f8eeb61a,Bashful Blue Bunny Grabber,ONE SIZE,15.0,Returning to stock 3-4 weeks,7.0,3.0,2024/01/08 19:33:15
14ff8cfc-0e34-43ff-a5d2-fd9ac40b007c,49daf37c-c380-44d6-ab35-de119e497d35,Fuddlewuddle Lamb,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/08 19:33:16
61ac3ca3-af4b-4536-b64f-a0a8b3993617,48251d6a-2ebd-4276-a0c7-eb5d9d8e398d,Merryday Giraffe,MEDIUM,30.0,More on the way,16.0,4.0,2024/01/08 19:33:18
9c28c353-50d5-415b-8ab3-1478a24ab387,c8ca0e91-18ef-4cd5-b783-4d66ea3cf9f7,Peanut Penguin,LARGE,40.0,More on the way,13.0,8.0,2024/01/08 19:33:20
a396a1a2-4add-48bf-8e5c-24f3acaba588,c8ca0e91-18ef-4cd5-b783-4d66ea3cf9f7,Peanut Penguin,MEDIUM,28.0,Returning to stock 2-3 months,9.0,4.0,2024/01/08 19:33:20
b2efeaf4-4783-4ec8-a86a-6da014ad9a93,c8ca0e91-18ef-4cd5-b783-4d66ea3cf9f7,Peanut Penguin,SMALL,15.0,More on the way,4.0,2.0,2024/01/08 19:33:20
20ce1db9-5671-423a-94e2-bdb6508f64f3,ca1b4678-4637-4095-ad9d-d6eda08ffca4,Fuddlewuddle Elephant,HUGE,69.0,Out of stock,17.0,9.0,2024/01/08 19:33:23
b3daa8d7-8bc7-46a8-befb-7207d11f96fb,ca1b4678-4637-4095-ad9d-d6eda08ffca4,Fuddlewuddle Elephant,LARGE,40.0,Out of stock,12.0,6.0,2024/01/08 19:33:23
e9a712a5-63c6-49ab-8171-3f1df517bf14,ca1b4678-4637-4095-ad9d-d6eda08ffca4,Fuddlewuddle Elephant,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/08 19:33:23
b62992ba-23c6-4066-aaba-62d3bfdba0df,ca1b4678-4637-4095-ad9d-d6eda08ffca4,Fuddlewuddle Elephant,TINY,15.0,Out of stock,5.0,3.0,2024/01/08 19:33:23
12550f72-5605-48bc-bfea-9d5e92c18539,5c786451-f439-47a2-808c-4d2f591d2afe,Cordy Roy Fox,MEDIUM,27.5,More on the way,15.0,6.0,2024/01/08 19:33:26
68fad861-4222-4bee-b446-14ce6a2d1314,5c786451-f439-47a2-808c-4d2f591d2afe,Cordy Roy Fox,SMALL,17.0,Out of stock,10.0,4.0,2024/01/08 19:33:26
68090521-91ce-4946-9478-7f3499307e34,3ec7aa5b-810d-400d-85dd-4437735c9bb1,Tumblie Sheep Dog,MEDIUM,30.0,Returning to stock 2-3 months,5.0,14.0,2024/01/08 19:33:28
c1b341e8-5b23-451e-b426-a6e94bcd794f,018fafd0-b5b3-4baf-94d8-b5a4360fe5f3,Blossom Cream Bunny with Personalised Cream Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:33:30
2030fa39-976d-4f67-b592-283d63ffda1a,f9fe87a9-2e0f-42b9-9835-6e21ce608ea8,Bashful Beige Bunny Soother,ONE SIZE,25.0,More on the way,13.0,13.0,2024/01/08 19:33:31
d65b84db-ca1a-441b-9da8-3a8dfbfc92c2,0d9618cc-d181-4f82-ada2-842c956d3a08,Bashful Blue Bunny Rattle,SMALL,15.0,Returning to stock 3-4 weeks,7.0,4.0,2024/01/08 19:33:33
8af1f846-56bb-4093-85bd-748acf030a43,e0456bb8-b1c8-45df-936e-6f84e70a38df,Truffles Highland Cow,MEDIUM,33.0,Returning to stock 2-3 months,9.0,14.0,2024/01/08 19:33:35
15ca8f47-b813-4fe4-bb1a-a86021fb720f,c5651af1-9e44-457f-8f0d-4450e713e3e8,Bashful Bunny Beige Spots A6 Note Book,ONE SIZE,3.0,Out of stock,6.0,,2024/01/08 19:33:37
f3130798-3ac2-4ef1-941d-fb5f2388acc8,7df12df6-67c0-491a-a94d-a7ff8d038606,Little Me Book and Bashful Beige Bunny,MEDIUM,43.0,Out of stock,,,2024/01/08 19:33:38
54eda44c-8804-45bc-9f25-29d1cd456aa6,7c5e9166-b365-4f09-b037-8159effb28d3,Otto the Loyal Long Dog Book and Otto Sausage Dog,LARGE,45.0,Out of stock,,,2024/01/08 19:33:40
